Population,Comparison,theta_summary_mode,chr,chr_num,nc_id,window_id,window_start_bp,window_end_bp,window_mid_bp,mean_fst,Tajima_Gen0,Tajima_Gen14,deltaD,pi_Gen0,pi_Gen14,pi_ratio,log_pi_ratio,fst_outlier,deltaD_outlier,pi_outlier,all_three_signals,gene_count,GeneIDs,GeneNames,GeneBiotypes,snp_count,n_theta_sites_Gen0,n_theta_sites_Gen14,support_windows_Gen0,support_windows_Gen14,mean_window_nSites_Gen0,mean_window_nSites_Gen14,nChr_Gen0,nChr_Gen14
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,181,179750001,182750000,181250000,0.11038502393861174,2.6029832257629386,2.089431751286903,-0.5135514744760354,0.30484628924627216,0.2647610030923069,0.8685065635764321,-0.20339134301169662,No,No,No,No,85,Zm00001eb146530;Zm00001eb146550;Zm00001eb146560;Zm00001eb146570;Zm00001eb146580;Zm00001eb146590;Zm00001eb146600;Zm00001eb146610;Zm00001eb146620;Zm00001eb146630;Zm00001eb146640;Zm00001eb146650;Zm00001eb146660;Zm00001eb146670;Zm00001eb146680;Zm00001eb146690;Zm00001eb146700;Zm00001eb146710;Zm00001eb146720;Zm00001eb146730;Zm00001eb146740;Zm00001eb146750;Zm00001eb146760;Zm00001eb146770;Zm00001eb146780;Zm00001eb146790;Zm00001eb146800;Zm00001eb146810;Zm00001eb146820;Zm00001eb146830;Zm00001eb146840;Zm00001eb146850;Zm00001eb146860;Zm00001eb146870;Zm00001eb146880;Zm00001eb146890;Zm00001eb146900;Zm00001eb146910;Zm00001eb146920;Zm00001eb146930;Zm00001eb146940;Zm00001eb146950;Zm00001eb146960;Zm00001eb146970;Zm00001eb146980;Zm00001eb146990;Zm00001eb147000;Zm00001eb147010;Zm00001eb147020;Zm00001eb147030;Zm00001eb147040;Zm00001eb147050;Zm00001eb147060;Zm00001eb147070;Zm00001eb147080;Zm00001eb147090;Zm00001eb147110;Zm00001eb147120;Zm00001eb147140;Zm00001eb147150;Zm00001eb147160;Zm00001eb147170;Zm00001eb147180;Zm00001eb147190;Zm00001eb147200;Zm00001eb147210;Zm00001eb147220;Zm00001eb147230;Zm00001eb147240;Zm00001eb147250;Zm00001eb147260;Zm00001eb147270;Zm00001eb147280;Zm00001eb147290;Zm00001eb147310;Zm00001eb147320;Zm00001eb147330;Zm00001eb147340;Zm00001eb147350;Zm00001eb147370;Zm00001eb147380;Zm00001eb147390;Zm00001eb147400;Zm00001eb147410;Zm00001eb147420,Zm00001eb146530;Zm00001eb146550;Zm00001eb146560;Zm00001eb146570;Zm00001eb146580;Zm00001eb146590;Zm00001eb146600;Zm00001eb146610;Zm00001eb146620;Zm00001eb146630;Zm00001eb146640;Zm00001eb146650;Zm00001eb146660;Zm00001eb146670;Zm00001eb146680;Zm00001eb146690;Zm00001eb146700;Zm00001eb146710;Zm00001eb146720;Zm00001eb146730;Zm00001eb146740;Zm00001eb146750;Zm00001eb146760;Zm00001eb146770;Zm00001eb146780;Zm00001eb146790;Zm00001eb146800;Zm00001eb146810;Zm00001eb146820;Zm00001eb146830;Zm00001eb146840;Zm00001eb146850;Zm00001eb146860;Zm00001eb146870;Zm00001eb146880;Zm00001eb146890;Zm00001eb146900;Zm00001eb146910;Zm00001eb146920;Zm00001eb146930;Zm00001eb146940;Zm00001eb146950;Zm00001eb146960;Zm00001eb146970;Zm00001eb146980;Zm00001eb146990;Zm00001eb147000;Zm00001eb147010;Zm00001eb147020;Zm00001eb147030;Zm00001eb147040;Zm00001eb147050;Zm00001eb147060;Zm00001eb147070;Zm00001eb147080;Zm00001eb147090;Zm00001eb147110;Zm00001eb147120;Zm00001eb147140;Zm00001eb147150;Zm00001eb147160;Zm00001eb147170;Zm00001eb147180;Zm00001eb147190;Zm00001eb147200;Zm00001eb147210;Zm00001eb147220;Zm00001eb147230;Zm00001eb147240;Zm00001eb147250;Zm00001eb147260;Zm00001eb147270;Zm00001eb147280;Zm00001eb147290;Zm00001eb147310;Zm00001eb147320;Zm00001eb147330;Zm00001eb147340;Zm00001eb147350;Zm00001eb147370;Zm00001eb147380;Zm00001eb147390;Zm00001eb147400;Zm00001eb147410;Zm00001eb147420,protein_coding,26334,54340,48537,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,182,182750001,184250000,183500000,0.10042815031690332,3.1238752268303354,2.380493615595112,-0.7433816112352232,0.331663254231629,0.2810470525272072,0.8473867663703494,-0.23890749656194532,No,No,No,No,37,Zm00001eb147430;Zm00001eb147460;Zm00001eb147470;Zm00001eb147480;Zm00001eb147490;Zm00001eb147500;Zm00001eb147510;Zm00001eb147520;Zm00001eb147530;Zm00001eb147540;Zm00001eb147550;Zm00001eb147560;Zm00001eb147570;Zm00001eb147590;Zm00001eb147600;Zm00001eb147610;Zm00001eb147620;Zm00001eb147630;Zm00001eb147640;Zm00001eb147650;Zm00001eb147660;Zm00001eb147670;Zm00001eb147680;Zm00001eb147710;Zm00001eb147720;Zm00001eb147730;Zm00001eb147740;Zm00001eb147750;Zm00001eb147760;Zm00001eb147770;Zm00001eb147780;Zm00001eb147790;Zm00001eb147810;Zm00001eb147830;Zm00001eb147840;Zm00001eb147850;Zm00001eb147860,Zm00001eb147430;Zm00001eb147460;Zm00001eb147470;Zm00001eb147480;Zm00001eb147490;Zm00001eb147500;Zm00001eb147510;Zm00001eb147520;Zm00001eb147530;Zm00001eb147540;Zm00001eb147550;Zm00001eb147560;Zm00001eb147570;Zm00001eb147590;Zm00001eb147600;Zm00001eb147610;Zm00001eb147620;Zm00001eb147630;Zm00001eb147640;Zm00001eb147650;Zm00001eb147660;Zm00001eb147670;Zm00001eb147680;Zm00001eb147710;Zm00001eb147720;Zm00001eb147730;Zm00001eb147740;Zm00001eb147750;Zm00001eb147760;Zm00001eb147770;Zm00001eb147780;Zm00001eb147790;Zm00001eb147810;Zm00001eb147830;Zm00001eb147840;Zm00001eb147850;Zm00001eb147860,protein_coding,9758,22676,18857,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,183,184250001,184750000,184500000,0.0843555012600747,2.7701018808492255,2.3800257341333086,-0.39007614671591684,0.3116306922237953,0.2848484138179821,0.9140576359321511,-0.1296429575559982,No,No,No,No,13,Zm00001eb147880;Zm00001eb147890;Zm00001eb147900;Zm00001eb147910;Zm00001eb147920;Zm00001eb147930;Zm00001eb147940;Zm00001eb147950;Zm00001eb147960;Zm00001eb147970;Zm00001eb147980;Zm00001eb147990;Zm00001eb148000,Zm00001eb147880;Zm00001eb147890;Zm00001eb147900;Zm00001eb147910;Zm00001eb147920;Zm00001eb147930;Zm00001eb147940;Zm00001eb147950;Zm00001eb147960;Zm00001eb147970;Zm00001eb147980;Zm00001eb147990;Zm00001eb148000,protein_coding,3795,6977,6877,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,184,184750001,185250000,185000000,0.0838794104037956,3.353768670029847,1.8136222285274384,-1.5401464415024084,0.34373221025386985,0.2611311999484059,0.7596937155105207,-0.39651020814316956,No,Yes,No,No,14,Zm00001eb148010;Zm00001eb148020;Zm00001eb148030;Zm00001eb148040;Zm00001eb148050;Zm00001eb148060;Zm00001eb148070;Zm00001eb148080;Zm00001eb148090;Zm00001eb148100;Zm00001eb148110;Zm00001eb148120;Zm00001eb148130;Zm00001eb148140,Zm00001eb148010;Zm00001eb148020;Zm00001eb148030;Zm00001eb148040;Zm00001eb148050;Zm00001eb148060;Zm00001eb148070;Zm00001eb148080;Zm00001eb148090;Zm00001eb148100;Zm00001eb148110;Zm00001eb148120;Zm00001eb148130;Zm00001eb148140,protein_coding,4289,7479,7789,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,185,185250001,185750000,185500000,0.0873722325927941,2.830463769671408,2.764095939297476,-0.0663678303739319,0.31570867898590005,0.3062332032077627,0.9699866477900643,-0.04396320665939159,No,No,No,No,10,Zm00001eb148160;Zm00001eb148170;Zm00001eb148180;Zm00001eb148190;Zm00001eb148200;Zm00001eb148210;Zm00001eb148220;Zm00001eb148240;Zm00001eb148250;Zm00001eb148260,Zm00001eb148160;Zm00001eb148170;Zm00001eb148180;Zm00001eb148190;Zm00001eb148200;Zm00001eb148210;Zm00001eb148220;Zm00001eb148240;Zm00001eb148250;Zm00001eb148260,protein_coding,3568,6471,6730,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,186,185750001,186750000,186250000,0.06291896947645405,1.9303620437629565,1.7359368147474656,-0.19442522901549086,0.26977972504771647,0.2593555442058637,0.9613603993405768,-0.05685071813471015,No,No,No,No,28,Zm00001eb148270;Zm00001eb148280;Zm00001eb148290;Zm00001eb148300;Zm00001eb148310;Zm00001eb148320;Zm00001eb148330;Zm00001eb148340;Zm00001eb148350;Zm00001eb148360;Zm00001eb148370;Zm00001eb148380;Zm00001eb148390;Zm00001eb148400;Zm00001eb148420;Zm00001eb148430;Zm00001eb148440;Zm00001eb148460;Zm00001eb148470;Zm00001eb148480;Zm00001eb148520;Zm00001eb148530;Zm00001eb148540;Zm00001eb148550;Zm00001eb148570;Zm00001eb148580;Zm00001eb148590;Zm00001eb148600,Zm00001eb148270;Zm00001eb148280;Zm00001eb148290;Zm00001eb148300;Zm00001eb148310;Zm00001eb148320;Zm00001eb148330;Zm00001eb148340;Zm00001eb148350;Zm00001eb148360;Zm00001eb148370;Zm00001eb148380;Zm00001eb148390;Zm00001eb148400;Zm00001eb148420;Zm00001eb148430;Zm00001eb148440;Zm00001eb148460;Zm00001eb148470;Zm00001eb148480;Zm00001eb148520;Zm00001eb148530;Zm00001eb148540;Zm00001eb148550;Zm00001eb148570;Zm00001eb148580;Zm00001eb148590;Zm00001eb148600,protein_coding,6244,12302,13510,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,187,186750001,188750000,187750000,0.04552402009619307,1.6149746554246123,1.2682493093176868,-0.3467253461069255,0.25219017690765794,0.23405768531092058,0.9280999291127158,-0.10764794527396783,No,No,No,No,54,Zm00001eb148610;Zm00001eb148620;Zm00001eb148630;Zm00001eb148640;Zm00001eb148650;Zm00001eb148660;Zm00001eb148670;Zm00001eb148680;Zm00001eb148690;Zm00001eb148720;Zm00001eb148730;Zm00001eb148740;Zm00001eb148750;Zm00001eb148770;Zm00001eb148780;Zm00001eb148790;Zm00001eb148800;Zm00001eb148810;Zm00001eb148820;Zm00001eb148830;Zm00001eb148840;Zm00001eb148850;Zm00001eb148860;Zm00001eb148870;Zm00001eb148880;Zm00001eb148890;Zm00001eb148900;Zm00001eb148910;Zm00001eb148920;Zm00001eb148930;Zm00001eb148940;Zm00001eb148950;Zm00001eb148960;Zm00001eb148970;Zm00001eb148980;Zm00001eb148990;Zm00001eb149000;Zm00001eb149010;Zm00001eb149030;Zm00001eb149040;Zm00001eb149060;Zm00001eb149070;Zm00001eb149080;Zm00001eb149090;Zm00001eb149110;Zm00001eb149120;Zm00001eb149130;Zm00001eb149140;Zm00001eb149150;Zm00001eb149160;Zm00001eb149170;Zm00001eb149180;Zm00001eb149190;Zm00001eb149200,Zm00001eb148610;Zm00001eb148620;Zm00001eb148630;Zm00001eb148640;Zm00001eb148650;Zm00001eb148660;Zm00001eb148670;Zm00001eb148680;Zm00001eb148690;Zm00001eb148720;Zm00001eb148730;Zm00001eb148740;Zm00001eb148750;Zm00001eb148770;Zm00001eb148780;Zm00001eb148790;Zm00001eb148800;Zm00001eb148810;Zm00001eb148820;Zm00001eb148830;Zm00001eb148840;Zm00001eb148850;Zm00001eb148860;Zm00001eb148870;Zm00001eb148880;Zm00001eb148890;Zm00001eb148900;Zm00001eb148910;Zm00001eb148920;Zm00001eb148930;Zm00001eb148940;Zm00001eb148950;Zm00001eb148960;Zm00001eb148970;Zm00001eb148980;Zm00001eb148990;Zm00001eb149000;Zm00001eb149010;Zm00001eb149030;Zm00001eb149040;Zm00001eb149060;Zm00001eb149070;Zm00001eb149080;Zm00001eb149090;Zm00001eb149110;Zm00001eb149120;Zm00001eb149130;Zm00001eb149140;Zm00001eb149150;Zm00001eb149160;Zm00001eb149170;Zm00001eb149180;Zm00001eb149190;Zm00001eb149200,protein_coding,12817,25424,27754,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,188,188750001,189250000,189000000,0.11191403882517108,2.8744200163277935,2.7771238415619446,-0.09729617476584895,0.31691111752988027,0.3026370263054041,0.9549586920909131,-0.06648976593216115,No,No,No,No,15,Zm00001eb149200;Zm00001eb149210;Zm00001eb149220;Zm00001eb149230;Zm00001eb149240;Zm00001eb149250;Zm00001eb149270;Zm00001eb149280;Zm00001eb149290;Zm00001eb149300;Zm00001eb149310;Zm00001eb149320;Zm00001eb149330;Zm00001eb149340;Zm00001eb149360,Zm00001eb149200;Zm00001eb149210;Zm00001eb149220;Zm00001eb149230;Zm00001eb149240;Zm00001eb149250;Zm00001eb149270;Zm00001eb149280;Zm00001eb149290;Zm00001eb149300;Zm00001eb149310;Zm00001eb149320;Zm00001eb149330;Zm00001eb149340;Zm00001eb149360,protein_coding,2267,4927,4764,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,189,189250001,189750000,189500000,0.07898322722353432,2.605111891577519,1.230750433834194,-1.374361457743325,0.2970041900547229,0.21757536041861242,0.732566636108818,-0.44896809820403216,No,No,No,No,15,Zm00001eb149360;Zm00001eb149370;Zm00001eb149390;Zm00001eb149400;Zm00001eb149410;Zm00001eb149420;Zm00001eb149430;Zm00001eb149440;Zm00001eb149450;Zm00001eb149460;Zm00001eb149470;Zm00001eb149480;Zm00001eb149490;Zm00001eb149500;Zm00001eb149510,Zm00001eb149360;Zm00001eb149370;Zm00001eb149390;Zm00001eb149400;Zm00001eb149410;Zm00001eb149420;Zm00001eb149430;Zm00001eb149440;Zm00001eb149450;Zm00001eb149460;Zm00001eb149470;Zm00001eb149480;Zm00001eb149490;Zm00001eb149500;Zm00001eb149510,protein_coding,2617,7944,5623,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,190,189750001,190250000,190000000,0.11559234111380425,2.8409857252185406,1.441463447473637,-1.3995222777449037,0.3178335794574674,0.23343997277865125,0.7344723398236475,-0.44521993487593375,No,No,No,No,9,Zm00001eb149510;Zm00001eb149520;Zm00001eb149530;Zm00001eb149540;Zm00001eb149550;Zm00001eb149570;Zm00001eb149580;Zm00001eb149590;Zm00001eb149600,Zm00001eb149510;Zm00001eb149520;Zm00001eb149530;Zm00001eb149540;Zm00001eb149550;Zm00001eb149570;Zm00001eb149580;Zm00001eb149590;Zm00001eb149600,protein_coding,2018,8259,5021,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,191,190250001,191750000,191000000,0.09982865840632334,2.345548737238246,1.3943306702726912,-0.9512180669655548,0.29249915794482845,0.23233183152964024,0.7942991465755364,-0.33224564167385645,No,No,No,No,38,Zm00001eb149610;Zm00001eb149620;Zm00001eb149630;Zm00001eb149640;Zm00001eb149650;Zm00001eb149660;Zm00001eb149670;Zm00001eb149680;Zm00001eb149690;Zm00001eb149700;Zm00001eb149710;Zm00001eb149720;Zm00001eb149730;Zm00001eb149740;Zm00001eb149750;Zm00001eb149760;Zm00001eb149770;Zm00001eb149780;Zm00001eb149790;Zm00001eb149800;Zm00001eb149810;Zm00001eb149820;Zm00001eb149830;Zm00001eb149840;Zm00001eb149860;Zm00001eb149870;Zm00001eb149880;Zm00001eb149890;Zm00001eb149900;Zm00001eb149910;Zm00001eb149920;Zm00001eb149940;Zm00001eb149950;Zm00001eb149960;Zm00001eb149970;Zm00001eb149980;Zm00001eb149990;Zm00001eb150000,Zm00001eb149610;Zm00001eb149620;Zm00001eb149630;Zm00001eb149640;Zm00001eb149650;Zm00001eb149660;Zm00001eb149670;Zm00001eb149680;Zm00001eb149690;Zm00001eb149700;Zm00001eb149710;Zm00001eb149720;Zm00001eb149730;Zm00001eb149740;Zm00001eb149750;Zm00001eb149760;Zm00001eb149770;Zm00001eb149780;Zm00001eb149790;Zm00001eb149800;Zm00001eb149810;Zm00001eb149820;Zm00001eb149830;Zm00001eb149840;Zm00001eb149860;Zm00001eb149870;Zm00001eb149880;Zm00001eb149890;Zm00001eb149900;Zm00001eb149910;Zm00001eb149920;Zm00001eb149940;Zm00001eb149950;Zm00001eb149960;Zm00001eb149970;Zm00001eb149980;Zm00001eb149990;Zm00001eb150000,protein_coding,7926,23612,17610,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,192,191750001,192250000,192000000,0.07703414497399375,2.6727601174806646,1.9554224362207309,-0.7173376812599337,0.30481638698214136,0.255042094410346,0.836707294300711,-0.25720508252546054,No,No,No,No,23,Zm00001eb150010;Zm00001eb150020;Zm00001eb150030;Zm00001eb150040;Zm00001eb150050;Zm00001eb150070;Zm00001eb150080;Zm00001eb150090;Zm00001eb150100;Zm00001eb150110;Zm00001eb150120;Zm00001eb150130;Zm00001eb150140;Zm00001eb150150;Zm00001eb150160;Zm00001eb150170;Zm00001eb150180;Zm00001eb150200;Zm00001eb150210;Zm00001eb150220;Zm00001eb150230;Zm00001eb150240;Zm00001eb150250,Zm00001eb150010;Zm00001eb150020;Zm00001eb150030;Zm00001eb150040;Zm00001eb150050;Zm00001eb150070;Zm00001eb150080;Zm00001eb150090;Zm00001eb150100;Zm00001eb150110;Zm00001eb150120;Zm00001eb150130;Zm00001eb150140;Zm00001eb150150;Zm00001eb150160;Zm00001eb150170;Zm00001eb150180;Zm00001eb150200;Zm00001eb150210;Zm00001eb150220;Zm00001eb150230;Zm00001eb150240;Zm00001eb150250,protein_coding,2400,7236,5392,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,193,192250001,192750000,192500000,0.09358133740885186,2.7109827647573868,1.8507374178881144,-0.8602453468692723,0.30205694437093916,0.24138362911261524,0.7991328575984851,-0.3234927205644399,No,No,No,No,25,Zm00001eb150260;Zm00001eb150270;Zm00001eb150280;Zm00001eb150290;Zm00001eb150310;Zm00001eb150320;Zm00001eb150330;Zm00001eb150340;Zm00001eb150350;Zm00001eb150360;Zm00001eb150370;Zm00001eb150380;Zm00001eb150400;Zm00001eb150410;Zm00001eb150420;Zm00001eb150430;Zm00001eb150440;Zm00001eb150450;Zm00001eb150460;Zm00001eb150470;Zm00001eb150500;Zm00001eb150510;Zm00001eb150520;Zm00001eb150530;Zm00001eb150540,Zm00001eb150260;Zm00001eb150270;Zm00001eb150280;Zm00001eb150290;Zm00001eb150310;Zm00001eb150320;Zm00001eb150330;Zm00001eb150340;Zm00001eb150350;Zm00001eb150360;Zm00001eb150370;Zm00001eb150380;Zm00001eb150400;Zm00001eb150410;Zm00001eb150420;Zm00001eb150430;Zm00001eb150440;Zm00001eb150450;Zm00001eb150460;Zm00001eb150470;Zm00001eb150500;Zm00001eb150510;Zm00001eb150520;Zm00001eb150530;Zm00001eb150540,protein_coding,3675,8836,7067,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,194,192750001,197250000,195000000,0.1580307977330547,2.857384879829875,2.3949921775291556,-0.46239270230071927,0.3153790487770415,0.27717834667037716,0.8788736846826167,-0.1862722646462052,Yes,No,No,No,110,Zm00001eb150550;Zm00001eb150560;Zm00001eb150590;Zm00001eb150600;Zm00001eb150610;Zm00001eb150620;Zm00001eb150630;Zm00001eb150640;Zm00001eb150650;Zm00001eb150660;Zm00001eb150670;Zm00001eb150680;Zm00001eb150690;Zm00001eb150710;Zm00001eb150720;Zm00001eb150730;Zm00001eb150740;Zm00001eb150750;Zm00001eb150770;Zm00001eb150780;Zm00001eb150790;Zm00001eb150800;Zm00001eb150810;Zm00001eb150820;Zm00001eb150830;Zm00001eb150840;Zm00001eb150860;Zm00001eb150880;Zm00001eb150890;Zm00001eb150900;Zm00001eb150910;Zm00001eb150930;Zm00001eb150940;Zm00001eb150950;Zm00001eb150960;Zm00001eb150970;Zm00001eb150990;Zm00001eb151000;Zm00001eb151010;Zm00001eb151030;Zm00001eb151040;Zm00001eb151050;Zm00001eb151060;Zm00001eb151070;Zm00001eb151080;Zm00001eb151090;Zm00001eb151100;Zm00001eb151110;Zm00001eb151120;Zm00001eb151130;Zm00001eb151140;Zm00001eb151150;Zm00001eb151160;Zm00001eb151170;Zm00001eb151180;Zm00001eb151190;Zm00001eb151200;Zm00001eb151210;Zm00001eb151220;Zm00001eb151240;Zm00001eb151250;Zm00001eb151260;Zm00001eb151270;Zm00001eb151280;Zm00001eb151290;Zm00001eb151300;Zm00001eb151310;Zm00001eb151320;Zm00001eb151330;Zm00001eb151340;Zm00001eb151350;Zm00001eb151360;Zm00001eb151370;Zm00001eb151380;Zm00001eb151390;Zm00001eb151400;Zm00001eb151410;Zm00001eb151420;Zm00001eb151430;Zm00001eb151440;Zm00001eb151450;Zm00001eb151460;Zm00001eb151470;Zm00001eb151480;Zm00001eb151490;Zm00001eb151500;Zm00001eb151510;Zm00001eb151530;Zm00001eb151540;Zm00001eb151550;Zm00001eb151560;Zm00001eb151570;Zm00001eb151580;Zm00001eb151590;Zm00001eb151600;Zm00001eb151610;Zm00001eb151620;Zm00001eb151630;Zm00001eb151640;Zm00001eb151650;Zm00001eb151660;Zm00001eb151670;Zm00001eb151690;Zm00001eb151700;Zm00001eb151710;Zm00001eb151720;Zm00001eb151740;Zm00001eb151750;Zm00001eb151760;Zm00001eb151770,Zm00001eb150550;Zm00001eb150560;Zm00001eb150590;Zm00001eb150600;Zm00001eb150610;Zm00001eb150620;Zm00001eb150630;Zm00001eb150640;Zm00001eb150650;Zm00001eb150660;Zm00001eb150670;Zm00001eb150680;Zm00001eb150690;Zm00001eb150710;Zm00001eb150720;Zm00001eb150730;Zm00001eb150740;Zm00001eb150750;Zm00001eb150770;Zm00001eb150780;Zm00001eb150790;Zm00001eb150800;Zm00001eb150810;Zm00001eb150820;Zm00001eb150830;Zm00001eb150840;Zm00001eb150860;Zm00001eb150880;Zm00001eb150890;Zm00001eb150900;Zm00001eb150910;Zm00001eb150930;Zm00001eb150940;Zm00001eb150950;Zm00001eb150960;Zm00001eb150970;Zm00001eb150990;Zm00001eb151000;Zm00001eb151010;Zm00001eb151030;Zm00001eb151040;Zm00001eb151050;Zm00001eb151060;Zm00001eb151070;Zm00001eb151080;Zm00001eb151090;Zm00001eb151100;Zm00001eb151110;Zm00001eb151120;Zm00001eb151130;Zm00001eb151140;Zm00001eb151150;Zm00001eb151160;Zm00001eb151170;Zm00001eb151180;Zm00001eb151190;Zm00001eb151200;Zm00001eb151210;Zm00001eb151220;Zm00001eb151240;Zm00001eb151250;Zm00001eb151260;Zm00001eb151270;Zm00001eb151280;Zm00001eb151290;Zm00001eb151300;Zm00001eb151310;Zm00001eb151320;Zm00001eb151330;Zm00001eb151340;Zm00001eb151350;Zm00001eb151360;Zm00001eb151370;Zm00001eb151380;Zm00001eb151390;Zm00001eb151400;Zm00001eb151410;Zm00001eb151420;Zm00001eb151430;Zm00001eb151440;Zm00001eb151450;Zm00001eb151460;Zm00001eb151470;Zm00001eb151480;Zm00001eb151490;Zm00001eb151500;Zm00001eb151510;Zm00001eb151530;Zm00001eb151540;Zm00001eb151550;Zm00001eb151560;Zm00001eb151570;Zm00001eb151580;Zm00001eb151590;Zm00001eb151600;Zm00001eb151610;Zm00001eb151620;Zm00001eb151630;Zm00001eb151640;Zm00001eb151650;Zm00001eb151660;Zm00001eb151670;Zm00001eb151690;Zm00001eb151700;Zm00001eb151710;Zm00001eb151720;Zm00001eb151740;Zm00001eb151750;Zm00001eb151760;Zm00001eb151770,protein_coding,32697,73134,66874,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,195,197250001,198750000,198000000,0.14566655656234315,2.837736530076273,2.1165558874059087,-0.7211806426703644,0.31168552914262715,0.24822940780147915,0.7964097931793602,-0.3284171333914404,No,No,No,No,23,Zm00001eb151780;Zm00001eb151790;Zm00001eb151800;Zm00001eb151810;Zm00001eb151820;Zm00001eb151830;Zm00001eb151850;Zm00001eb151860;Zm00001eb151870;Zm00001eb151890;Zm00001eb151900;Zm00001eb151910;Zm00001eb151920;Zm00001eb151930;Zm00001eb151940;Zm00001eb151950;Zm00001eb151960;Zm00001eb151970;Zm00001eb151980;Zm00001eb151990;Zm00001eb152000;Zm00001eb152010;Zm00001eb152020,Zm00001eb151780;Zm00001eb151790;Zm00001eb151800;Zm00001eb151810;Zm00001eb151820;Zm00001eb151830;Zm00001eb151850;Zm00001eb151860;Zm00001eb151870;Zm00001eb151890;Zm00001eb151900;Zm00001eb151910;Zm00001eb151920;Zm00001eb151930;Zm00001eb151940;Zm00001eb151950;Zm00001eb151960;Zm00001eb151970;Zm00001eb151980;Zm00001eb151990;Zm00001eb152000;Zm00001eb152010;Zm00001eb152020,protein_coding,11181,22274,21324,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,196,198750001,199250000,199000000,0.09486620929502056,3.1482611029743786,2.6048689505723632,-0.5433921524020153,0.3157379668937321,0.27852876694496964,0.8821516451922743,-0.18090141307119928,No,No,No,No,13,Zm00001eb152030;Zm00001eb152040;Zm00001eb152050;Zm00001eb152060;Zm00001eb152070;Zm00001eb152080;Zm00001eb152090;Zm00001eb152100;Zm00001eb152110;Zm00001eb152120;Zm00001eb152130;Zm00001eb152140;Zm00001eb152150,Zm00001eb152030;Zm00001eb152040;Zm00001eb152050;Zm00001eb152060;Zm00001eb152070;Zm00001eb152080;Zm00001eb152090;Zm00001eb152100;Zm00001eb152110;Zm00001eb152120;Zm00001eb152130;Zm00001eb152140;Zm00001eb152150,protein_coding,2673,7131,5380,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr3,3,NC_050098.1,197,199250001,199750000,199500000,0.1248731224786131,3.2698884599416997,2.32448700519669,-0.9454014547450096,0.33572102157712685,0.2736749612941545,0.8151856562585902,-0.2947994283525487,No,No,No,No,11,Zm00001eb152160;Zm00001eb152170;Zm00001eb152180;Zm00001eb152190;Zm00001eb152200;Zm00001eb152210;Zm00001eb152230;Zm00001eb152240;Zm00001eb152250;Zm00001eb152260;Zm00001eb152270,Zm00001eb152160;Zm00001eb152170;Zm00001eb152180;Zm00001eb152190;Zm00001eb152200;Zm00001eb152210;Zm00001eb152230;Zm00001eb152240;Zm00001eb152250;Zm00001eb152260;Zm00001eb152270,protein_coding,2595,7313,5172,NA,NA,NA,NA,192,192
